Phel_contig	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71	cluster	GO_ID	GO_slim	CC_MF_BP
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0003714	transcription regulatory activity	F
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0005634	nucleus	C
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0005654	nucleus	C
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0005730	nucleus	C
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0006094	other metabolic processes	P
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0008284	cell cycle and proliferation	P
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0034198	stress response	P
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0042802	other molecular function	F
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0042803	other molecular function	F
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0045944	RNA metabolism	P
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0046982	other molecular function	F
Phel_contig_4052	74	19	30	9	20	1249	288	800	180	781	1	GO:0070373	signal transduction	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0004871	signal transduction activity	F
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0005622	other cellular component	C
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0007165	signal transduction	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0009813	other metabolic processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0010628	other metabolic processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0010629	other metabolic processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0016210	other molecular function	F
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0016491	other molecular function	F
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0019505	other metabolic processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0030639	other metabolic processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0031149	developmental processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0031149	stress response	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0031152	developmental processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0031152	stress response	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0043327	other biological processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0043949	signal transduction	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0048837	developmental processes	P
Phel_contig_406	1903	202	221	95	262	42698	10631	38592	7384	37138	1	GO:0048837	stress response	P
Phel_contig_4063	63	12	10	28	16	82	725	598	176	635	1	NA	NA	NA
Phel_contig_4068	44	52	48	81	45	201	129	64	583	70	2	NA	NA	NA
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0005179	signal transduction activity	F
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0005576	non-structural extracellular	C
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0007298	other biological processes	P
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0007593	developmental processes	P
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0030709	cell adhesion	P
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0031395	non-structural extracellular	C
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0043195	other cellular component	C
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0046982	other molecular function	F
Phel_contig_407	49	34	38	75	62	11020	1752	5059	1759	15484	3	GO:0048067	developmental processes	P
Phel_contig_4076	109	23	19	40	31	73	269	73	71	302	3	NA	NA	NA
Phel_contig_4085	7	1	2	2	1	3	68	61	28	10	1	NA	NA	NA
Phel_contig_4089	82	42	34	113	106	141	297	592	413	517	2	NA	NA	NA
Phel_contig_4095	1	0	0	0	0	74	68	54	24	15	1	NA	NA	NA
Phel_contig_4099	593	493	392	555	583	3129	1732	3692	1531	6047	3	GO:0004021	other molecular function	F
Phel_contig_4099	593	493	392	555	583	3129	1732	3692	1531	6047	3	GO:0006103	other metabolic processes	P
Phel_contig_4099	593	493	392	555	583	3129	1732	3692	1531	6047	3	GO:0009058	other metabolic processes	P
Phel_contig_4099	593	493	392	555	583	3129	1732	3692	1531	6047	3	GO:0030170	other molecular function	F
Phel_contig_4099	593	493	392	555	583	3129	1732	3692	1531	6047	3	GO:0042851	other metabolic processes	P
Phel_contig_4099	593	493	392	555	583	3129	1732	3692	1531	6047	3	GO:0042853	other metabolic processes	P
Phel_contig_410	319	122	111	108	150	14599	1397	7274	2898	7127	1	NA	NA	NA
Phel_contig_4119	244	47	53	34	72	78	288	156	248	1393	3	NA	NA	NA
Phel_contig_4126	28	19	6	14	15	822	937	833	291	945	1	NA	NA	NA
Phel_contig_4128	401	172	188	1779	135	921	370	3788	7006	12548	3	NA	NA	NA
Phel_contig_4131	10	7	0	2	1	28	40	66	49	14	1	NA	NA	NA
Phel_contig_4142	23	20	34	17	41	162	118	265	108	133	1	NA	NA	NA
Phel_contig_415	537	190	153	86	203	1821	1826	867	733	963	1	NA	NA	NA
Phel_contig_4150	35	3	5	6	6	119	590	244	25	1165	3	GO:0005886	other membranes	C
Phel_contig_4150	35	3	5	6	6	119	590	244	25	1165	3	GO:0005886	plasma membrane	C
Phel_contig_4150	35	3	5	6	6	119	590	244	25	1165	3	GO:0016021	other membranes	C
Phel_contig_4169	6	5	0	2	0	1	73	14	29	2	1	NA	NA	NA
Phel_contig_418	7	10	16	12	19	1380	1315	2086	845	1926	1	NA	NA	NA
Phel_contig_4187	22	45	29	35	31	176	40	97	87	183	3	NA	NA	NA
Phel_contig_4190	163	83	40	46	62	813	1788	710	225	1055	1	NA	NA	NA
Phel_contig_4191	89	14	15	1	27	54	112	128	56	343	3	NA	NA	NA
Phel_contig_4193	10	3	0	22	4	24	49	307	98	82	1	NA	NA	NA
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0003989	other molecular function	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0004075	other molecular function	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0005102	signal transduction activity	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0005524	other molecular function	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0005623	other cellular component	C
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0005737	other cellular component	C
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0006633	other metabolic processes	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0006810	transport	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0009374	other molecular function	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0009743	other biological processes	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0010628	other metabolic processes	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0032810	nucleic acid binding activity	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0040029	other metabolic processes	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0045893	RNA metabolism	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0046872	other molecular function	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0046966	signal transduction activity	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0050692	other molecular function	F
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0065008	other biological processes	P
Phel_contig_420	654	206	282	180	364	1905	1671	2452	538	2108	1	GO:0070542	other biological processes	P
Phel_contig_4201	4	1	4	16	7	10	22	7	37	47	3	NA	NA	NA
Phel_contig_4208	77	54	69	57	65	156	435	375	234	303	1	NA	NA	NA
Phel_contig_421	143	60	60	40	75	5108	294	1156	434	485	1	NA	NA	NA
Phel_contig_4215	139	88	85	281	52	333	172	303	1243	229	2	GO:0005524	other molecular function	F
Phel_contig_4215	139	88	85	281	52	333	172	303	1243	229	2	GO:0005759	mitochondrion	C
Phel_contig_4215	139	88	85	281	52	333	172	303	1243	229	2	GO:0006457	protein metabolism	P
Phel_contig_4225	25	6	5	15	17	337	511	215	68	135	1	NA	NA	NA
Phel_contig_4227	51	31	52	42	34	289	56	365	66	264	1	NA	NA	NA
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0003989	other molecular function	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0004075	other molecular function	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0005102	signal transduction activity	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0005524	other molecular function	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0005623	other cellular component	C
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0005737	other cellular component	C
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0006633	other metabolic processes	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0006810	transport	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0009374	other molecular function	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0009743	other biological processes	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0010628	other metabolic processes	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0032810	nucleic acid binding activity	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0040029	other metabolic processes	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0045893	RNA metabolism	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0046872	other molecular function	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0046966	signal transduction activity	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0050692	other molecular function	F
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0065008	other biological processes	P
Phel_contig_4230	191	67	78	49	67	452	158	642	150	399	1	GO:0070542	other biological processes	P
Phel_contig_4245	112	12	39	146	96	571	692	446	516	1926	3	NA	NA	NA
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0000794	nucleus	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0001701	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0001756	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0002020	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0003007	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0004674	kinase activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0004713	kinase activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0005200	cytoskeletal activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0005509	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0005516	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0005524	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0005859	cytoskeleton	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0005865	cytoskeleton	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0006936	other biological processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0006941	other biological processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0007015	cell organization and biogenesis	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0007507	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0007512	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0008307	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0010628	other metabolic processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0010737	signal transduction	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0019899	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0019901	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0021591	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030017	other cellular component	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030018	other cellular component	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030240	cell organization and biogenesis	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030240	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030241	cell organization and biogenesis	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030241	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0030506	cytoskeletal activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0031430	other cellular component	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0031433	cytoskeletal activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0031672	other cellular component	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0031674	other cellular component	C
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0042802	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0042805	cytoskeletal activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0043056	other biological processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0043621	other molecular function	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0045214	cell organization and biogenesis	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0045214	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0045859	other metabolic processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0048739	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0048769	cell organization and biogenesis	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0048769	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0050714	transport	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0050790	other biological processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0051015	cytoskeletal activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0051371	cytoskeletal activity	F
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0051592	other biological processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0055002	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0055003	cell organization and biogenesis	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0055003	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0055008	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0060048	other biological processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0060419	developmental processes	P
Phel_contig_4252	124	40	24	25	51	714	470	1274	213	590	1	GO:0070062	non-structural extracellular	C
Phel_contig_4275	93	56	56	66	66	159	205	149	576	65	2	NA	NA	NA
Phel_contig_428	8	4	7	25	25	32	10	24	207	9	2	NA	NA	NA
Phel_contig_4307	30	32	48	34	32	123	468	196	158	393	3	NA	NA	NA
Phel_contig_4311	0	3	0	0	3	17	20	5	19	15	1	NA	NA	NA
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0004500	other molecular function	F
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0005634	nucleus	C
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0005700	other cellular component	C
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0005730	nucleus	C
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0005737	other cellular component	C
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0005819	cytoskeleton	C
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0005874	cytoskeleton	C
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0006584	other metabolic processes	P
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0006997	cell organization and biogenesis	P
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0051225	cell cycle and proliferation	P
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0051225	cell organization and biogenesis	P
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0051301	other biological processes	P
Phel_contig_433	107	53	40	51	68	8001	13583	7729	1861	6813	1	GO:0051321	cell cycle and proliferation	P
Phel_contig_4332	29	10	7	16	9	548	140	238	125	547	1	NA	NA	NA
Phel_contig_4334	70	2	8	32	2	93	327	110	28	425	3	NA	NA	NA
Phel_contig_4335	32	51	67	21	49	180	253	341	113	199	1	NA	NA	NA
Phel_contig_4365	27	3	3	19	3	59	277	160	84	278	3	NA	NA	NA
Phel_contig_4377	9	6	10	21	34	99	199	128	88	104	1	NA	NA	NA
Phel_contig_4382	239	13	27	96	60	347	1785	903	214	2579	3	NA	NA	NA
Phel_contig_4418	23	50	26	25	25	217	535	339	174	237	1	NA	NA	NA
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0002020	other molecular function	F
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0005578	extracellular matrix	C
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0005615	non-structural extracellular	C
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0007219	signal transduction	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0007417	developmental processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0008191	enzyme regulator activity	F
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0009725	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0030017	other cellular component	C
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0032496	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0034097	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0042493	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0042698	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0043086	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0043434	other biological processes	P
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0046872	other molecular function	F
Phel_contig_4458	26	35	20	64	36	1332	4694	3605	5332	9692	3	GO:0051045	protein metabolism	P
Phel_contig_4464	38	33	21	10	6	541	335	850	90	293	1	GO:0005215	transporter activity	F
Phel_contig_4464	38	33	21	10	6	541	335	850	90	293	1	GO:0005622	other cellular component	C
Phel_contig_4464	38	33	21	10	6	541	335	850	90	293	1	GO:0016020	other membranes	C
Phel_contig_4491	44	74	140	33	82	442	359	243	78	189	1	NA	NA	NA
Phel_contig_4519	18	8	16	9	15	301	50	209	90	126	1	NA	NA	NA
Phel_contig_452	57	30	33	77	51	11752	3090	4344	1802	14487	3	NA	NA	NA
Phel_contig_4525	6	4	1	11	8	9	29	91	40	316	3	NA	NA	NA
Phel_contig_4526	38	36	28	98	44	221	127	76	546	93	2	NA	NA	NA
Phel_contig_453	130	13	5	34	14	164	230	128	35	426	3	GO:0005215	transporter activity	F
Phel_contig_453	130	13	5	34	14	164	230	128	35	426	3	GO:0005737	other cellular component	C
Phel_contig_453	130	13	5	34	14	164	230	128	35	426	3	GO:0008289	other molecular function	F
Phel_contig_4541	300	27	24	21	174	441	1188	15003	2594	511	1	NA	NA	NA
Phel_contig_4546	55	21	19	19	16	127	93	123	38	111	1	NA	NA	NA
Phel_contig_4563	47	52	65	106	99	184	305	293	379	324	2	NA	NA	NA
Phel_contig_4566	98	106	105	108	132	114	151	431	87	2142	3	GO:0005654	nucleus	C
Phel_contig_4566	98	106	105	108	132	114	151	431	87	2142	3	GO:0005813	cytoskeleton	C
Phel_contig_4566	98	106	105	108	132	114	151	431	87	2142	3	GO:0005814	cytoskeleton	C
Phel_contig_4566	98	106	105	108	132	114	151	431	87	2142	3	GO:0043231	other cellular component	C
Phel_contig_4589	17	0	1	1	8	117	15	179	13	144	1	NA	NA	NA
Phel_contig_4593	592	686	266	614	707	2080	2439	1336	3155	2750	2	GO:0016021	other membranes	C
Phel_contig_4593	592	686	266	614	707	2080	2439	1336	3155	2750	2	GO:0016042	other metabolic processes	P
Phel_contig_4593	592	686	266	614	707	2080	2439	1336	3155	2750	2	GO:0016787	other molecular function	F
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0004222	other molecular function	F
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0005578	extracellular matrix	C
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0005887	other membranes	C
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0005887	plasma membrane	C
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0006508	protein metabolism	P
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0008047	enzyme regulator activity	F
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0008270	other molecular function	F
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0010001	developmental processes	P
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0032588	ER/Golgi	C
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0032588	other membranes	C
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0045296	other molecular function	F
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0050965	other biological processes	P
Phel_contig_4604	121	10	16	27	29	708	113	513	124	243	1	GO:0070062	non-structural extracellular	C
Phel_contig_4615	11	11	0	4	4	57	97	67	27	59	1	NA	NA	NA
Phel_contig_4619	101	21	11	19	25	152	1323	71	72	838	1	NA	NA	NA
Phel_contig_463	190	178	180	384	246	450	224	733	1398	1769	3	NA	NA	NA
Phel_contig_4630	89	32	22	20	26	346	274	327	116	438	1	NA	NA	NA
Phel_contig_4646	0	0	1	0	1	6	5	10	5	0	1	NA	NA	NA
Phel_contig_4647	12	3	0	4	9	42	271	127	41	230	3	NA	NA	NA
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0004611	other molecular function	F
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0004613	other molecular function	F
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0005525	other molecular function	F
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0005739	mitochondrion	C
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0005759	mitochondrion	C
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0006090	other metabolic processes	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0006094	other metabolic processes	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0006107	other metabolic processes	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0006116	other metabolic processes	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0032024	cell-cell signaling	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0032024	transport	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0032496	other biological processes	P
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0046872	other molecular function	F
Phel_contig_465	568	703	470	389	439	5655	3955	7159	2015	5922	1	GO:0070062	non-structural extracellular	C
Phel_contig_4668	293	78	175	205	211	2498	1872	777	182	702	1	NA	NA	NA
Phel_contig_4669	8	1	13	0	1	25	19	32	35	29	2	NA	NA	NA
Phel_contig_4670	22	14	18	25	31	52	1629	551	409	922	1	NA	NA	NA
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0001764	developmental processes	P
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0004888	signal transduction activity	F
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0005886	other membranes	C
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0005886	plasma membrane	C
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0005887	other membranes	C
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0005887	plasma membrane	C
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0006915	death	P
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0007166	signal transduction	P
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0007411	cell organization and biogenesis	P
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0007411	developmental processes	P
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0016020	other membranes	C
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0030215	signal transduction activity	F
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0030424	other cellular component	C
Phel_contig_4685	307	196	39	121	168	1014	387	1335	236	960	1	GO:0051642	other biological processes	P
Phel_contig_47	548	608	768	310	499	14355	79756	19586	6218	10701	1	NA	NA	NA
Phel_contig_470	168	129	67	133	256	202	744	244	207	1416	3	GO:0001501	developmental processes	P
Phel_contig_470	168	129	67	133	256	202	744	244	207	1416	3	GO:0001502	cell adhesion	P
Phel_contig_470	168	129	67	133	256	202	744	244	207	1416	3	GO:0001502	developmental processes	P
